employee_id,gender,ethnicity,age,disability_status,lgbtq_status,minority_status,veteran_status,division,manager,hire_year,performance_rating,salary,attrition
408,Male,White,35,,,,,Finance,No,2023,3.05,54562.55,False
409,Male,White,36,,,,,Marketing,No,2023,1.87,82939.13,False
410,Male,White,32,,,,,Sales,No,2021,3.54,78226.2,False
411,Female,White,36,,,,,Operations,No,2022,3.3,67482.71,False
412,Male,White,26,,,,,Sales,No,2023,2.16,74193.26,True
413,Female,White,62,,,,,IT,Yes,2021,3.82,51308.67,False
414,Male,White,38,,,,,Sales,No,2020,4.07,92867.75,True
415,Male,White,34,,,,,Sales,No,2022,3.68,65646.88,True
416,Male,White,61,,,,,IT,No,2020,3.24,69528.98,False
417,Female,White,63,,,,,Finance,No,2020,3.97,50842.75,False
418,Male,White,41,,,,,Marketing,Yes,2021,4.04,51032.52,False
419,Male,Black,41,,,,,Finance,No,2023,3.75,64943.5,False
420,Female,Latin,63,,,,,IT,No,2021,2.84,62801.69,True
421,Male,White,27,,,,,Marketing,No,2021,3.72,53159.71,False
422,Male,White,45,,,,,Operations,No,2021,4.46,43423.6,False
423,Female,White,33,,,,,Marketing,No,2021,3.02,42275.06,False
424,Female,Prefer not to say,52,,,,,Operations,No,2022,5.0,76306.65,False
425,Male,White,25,,,,,Marketing,Yes,2023,3.08,55801.19,False
426,Female,Asian,32,,,,,IT,No,2020,3.53,49610.76,False
427,Female,Asian,25,,,,,Sales,No,2020,2.96,71833.23,False
428,Male,White,26,,,,,IT,No,2023,3.68,48167.74,True
429,Male,White,36,,,,,Marketing,No,2020,2.11,54095.08,False
430,Male,White,37,,,,,Sales,No,2023,3.06,53468.5,False
431,Male,White,35,,,,,Marketing,Yes,2020,2.63,89271.03,False
432,Male,White,57,,,,,HR,No,2021,3.61,94900.75,False
433,Male,White,37,,,,,Marketing,Yes,2020,4.3,76273.45,False
434,Female,White,41,,,,,Finance,No,2023,4.02,70610.71,False
435,Female,White,33,,,,,Operations,No,2023,1.6,51791.1,False
436,Male,White,45,,,,,Marketing,No,2023,5.0,94209.93,False
437,Female,Black,30,,,,,IT,No,2023,3.74,57144.79,True
438,Female,White,45,,,,,Operations,No,2023,2.88,71572.92,False
439,Male,White,35,,,,,IT,Yes,2022,3.63,63417.13,False
440,Male,White,33,,,,,Marketing,No,2022,3.64,60979.51,False
441,Male,White,45,,,,,IT,No,2020,2.97,89945.63,True
442,Female,White,39,,,,,IT,No,2023,3.66,67248.19,False
443,Female,White,41,,,,,IT,No,2020,3.01,79828.98,False
444,Male,Asian,62,,,,,IT,No,2023,3.18,61946.93,False
445,Male,White,44,,,,,IT,Yes,2023,2.95,52274.5,False
446,Female,White,38,,,,,Sales,Yes,2022,2.35,51749.87,False
447,Male,Middle Eastern,55,,,,,RD,No,2022,3.62,66544.48,False
448,Female,White,46,,,,,HR,No,2021,3.97,51154.3,False
449,Female,Asian,43,,,,,Sales,No,2022,3.91,40065.33,True
450,Male,White,36,,,,,Operations,No,2021,4.16,83021.26,False
451,Male,White,51,,,,,IT,No,2021,3.76,56826.95,False
452,Prefer not to say,White,43,,,,,IT,No,2021,3.07,67072.89,False
453,Male,White,31,,,,,Marketing,No,2021,4.17,69442.0,False
454,Female,White,53,,,,,IT,No,2021,2.41,51683.49,False
455,Female,Asian,35,,,,,Marketing,No,2020,2.78,71838.93,False
456,Male,Asian,43,,,,,Sales,No,2022,2.73,43418.59,False
457,Female,Asian,39,,,,,Sales,No,2021,4.36,57069.39,True
458,Female,White,31,,,,,Sales,No,2023,4.25,63196.42,False
459,Female,White,36,,,,,IT,Yes,2022,3.89,59051.29,False
460,Female,White,44,,,,,HR,No,2022,4.36,41902.61,True
461,Female,White,43,,,,,RD,No,2021,2.8,71817.28,True
462,Female,Asian,29,,,,,Marketing,Yes,2020,3.78,63054.4,False
463,Male,White,38,,,,,HR,No,2021,3.4,54866.47,False
464,Female,White,42,,,,,Operations,No,2020,4.18,69563.32,False
465,Female,White,24,,,,,IT,No,2023,3.41,64973.73,False
466,Male,White,48,,,,,RD,No,2022,3.19,45790.82,True
467,Male,White,32,,,,,IT,No,2023,3.93,52191.07,False
468,Female,Black,30,,,,,Sales,No,2020,4.2,67957.46,False
469,Male,White,34,,,,,Operations,No,2020,2.97,69641.24,False
470,Male,Asian,49,,,,,Marketing,No,2023,3.45,50881.91,False
471,Male,White,39,,,,,Sales,No,2020,2.65,52122.86,False
472,Male,White,31,,,,,Finance,No,2023,1.5,57269.09,True
473,Female,White,33,,,,,Finance,No,2022,3.66,53666.18,False
474,Male,Asian,37,,,,,Finance,No,2023,3.99,47079.5,False
475,Male,Latin,30,,,,,IT,No,2022,3.71,38873.54,False
476,Female,White,26,,,,,HR,No,2023,1.94,75532.18,False
477,Female,White,36,,,,,Sales,No,2020,3.22,73194.74,False
478,Male,White,27,,,,,IT,No,2023,1.73,45901.17,False
479,Male,White,25,,,,,Operations,No,2020,4.6,67044.67,False
480,Female,White,56,,,,,Marketing,No,2023,2.63,47349.11,False
481,Female,Prefer not to say,43,,,,,Marketing,No,2023,4.5,56190.37,False
482,Female,Latin,40,,,,,Finance,No,2021,4.26,55042.22,False
483,Transgender,Other,41,,,,,Sales,No,2020,2.78,58582.49,False
484,Prefer not to say,White,43,,,,,Marketing,No,2021,2.59,95044.21,False
485,Female,White,36,,,,,IT,Yes,2020,3.78,53723.51,False
486,Female,Prefer not to say,41,,,,,RD,No,2021,2.82,48645.96,False
487,Female,Black,32,,,,,HR,No,2022,3.58,44348.74,False
488,Male,Black,27,,,,,Sales,No,2023,3.11,72590.99,False
489,Male,White,41,,,,,HR,No,2020,2.08,40218.47,False
490,Female,White,42,,,,,HR,Yes,2020,1.72,49275.8,False
491,Male,White,42,,,,,Sales,No,2023,3.68,86702.34,False
492,Female,White,40,,,,,Sales,No,2020,3.05,63167.01,False
493,Female,White,40,,,,,IT,No,2020,3.06,62448.52,True
494,Male,White,38,,,,,Operations,No,2021,4.06,96982.2,False
495,Male,White,28,,,,,Marketing,No,2020,4.44,68695.22,False
496,Male,White,51,,,,,Marketing,No,2022,3.28,54377.21,False
497,Female,Middle Eastern,45,,,,,Sales,No,2022,3.23,55907.34,False
498,Female,White,58,,,,,Finance,No,2023,3.9,44131.03,False
499,Male,White,40,,,,,HR,No,2020,2.41,83839.06,False
500,Male,Latin,44,,,,,Finance,Yes,2023,3.68,73618.43,False
501,Female,Other,39,,,,,IT,No,2022,3.94,75316.92,False
502,Male,White,33,,,,,Marketing,No,2020,4.04,83194.76,False
503,Male,White,25,,,,,IT,No,2020,1.95,58786.84,False
504,Male,White,37,,,,,IT,No,2023,2.89,50828.71,False
505,Male,White,63,,,,,Marketing,No,2022,2.8,64224.3,False
506,Male,White,63,,,,,Finance,No,2020,3.58,51908.58,True
507,Male,Middle Eastern,33,,,,,Finance,No,2023,3.88,67474.35,False
508,Female,Asian,37,,,,,Sales,No,2022,4.7,67880.64,False
509,Male,Asian,28,,,,,IT,No,2023,3.1,56230.11,False
510,Female,White,28,,,,,Operations,No,2021,3.1,61869.93,False
511,Male,White,30,,,,,Finance,No,2020,4.42,63592.32,False
512,Male,White,48,,,,,HR,No,2021,3.74,77040.91,True
513,Male,White,38,,,,,Sales,No,2022,4.51,54983.26,False
514,Male,Other,26,,,,,Operations,No,2021,3.73,32053.31,False
515,Female,White,40,,,,,Operations,No,2021,2.57,66297.99,False
516,Male,White,28,,,,,Marketing,No,2022,2.43,79817.52,True
517,Male,White,31,,,,,Operations,No,2023,2.26,71695.61,False
518,Male,Other,39,,,,,Sales,No,2021,4.03,55396.54,True
519,Transgender,White,37,,,,,Operations,Yes,2023,4.45,47974.82,False
520,Female,Asian,34,,,,,IT,No,2021,4.98,59961.66,False
521,Female,White,26,,,,,IT,No,2023,4.17,61752.41,False
522,Female,White,42,,,,,Sales,No,2022,4.43,58064.06,False
523,Female,White,62,,,,,Sales,No,2021,3.04,84949.99,False
524,Female,White,28,,,,,IT,Yes,2022,2.57,46734.16,False
525,Male,White,25,,,,,Marketing,No,2021,4.18,91625.56,False
526,Male,White,39,,,,,Sales,No,2022,3.83,65476.76,False
527,Male,White,35,,,,,Sales,No,2022,3.59,37466.44,True
528,Female,White,45,,,,,Finance,No,2021,3.81,57327.0,False
529,Female,White,60,,,,,IT,No,2021,3.76,73041.05,False
530,Female,White,31,,,,,Operations,No,2021,4.53,54762.24,True
531,Male,White,40,,,,,Marketing,No,2020,4.54,42878.32,False
532,Male,White,44,,,,,IT,No,2023,3.94,62532.28,False
533,Female,White,45,,,,,Operations,No,2020,4.18,47971.02,False
534,Female,Asian,39,,,,,Sales,No,2020,3.91,59928.33,False
535,Male,White,26,,,,,Finance,No,2022,3.13,76601.0,False
536,Prefer not to say,White,24,,,,,Sales,No,2021,4.11,49155.94,False
537,Female,White,30,,,,,Operations,Yes,2023,2.38,50059.9,False
538,Male,White,57,,,,,Finance,No,2022,4.34,76349.64,False
539,Male,Middle Eastern,49,,,,,Sales,No,2020,2.54,52117.34,False
540,Male,Latin,38,,,,,IT,Yes,2021,3.73,48767.63,False
541,Female,White,26,,,,,Sales,No,2022,2.82,43534.06,False
542,Male,White,49,,,,,Marketing,No,2021,3.94,70280.58,False
543,Male,White,41,,,,,Sales,No,2022,3.47,69637.37,False
544,Male,White,25,,,,,Operations,No,2021,2.22,54739.31,False
545,Male,White,32,,,,,IT,No,2020,3.84,65076.28,False
546,Male,White,38,,,,,Sales,No,2023,3.04,87906.99,False
547,Female,White,45,,,,,HR,No,2020,4.2,46357.97,False
548,Female,White,52,,,,,Sales,No,2023,3.5,32865.95,False
549,Male,White,45,,,,,IT,No,2021,3.82,71826.13,True
550,Male,White,26,,,,,Sales,No,2022,2.73,63343.98,False
551,Male,White,29,,,,,Operations,No,2020,3.03,54349.62,False
552,Female,White,53,,,,,HR,No,2023,3.13,68798.71,False
553,Male,White,44,,,,,Finance,No,2020,4.19,77588.38,False
554,Female,Middle Eastern,32,,,,,Sales,No,2023,4.84,29325.76,True
555,Male,White,37,,,,,IT,No,2020,2.86,55211.03,False
556,Male,White,27,,,,,RD,No,2023,4.36,99762.74,False
557,Female,White,28,,,,,IT,No,2023,1.76,67850.99,True
558,Prefer not to say,White,32,,,,,Marketing,No,2021,2.54,75141.55,False
559,Prefer not to say,White,26,,,,,Operations,No,2023,2.73,82593.41,False
560,Female,White,38,,,,,Finance,No,2021,2.42,60035.55,False
561,Female,White,40,,,,,IT,No,2023,2.23,70794.24,False
562,Female,Black,29,,,,,Marketing,No,2022,3.83,62738.33,True
563,Transgender,White,65,,,,,Sales,No,2022,3.33,73085.62,True
564,Male,White,29,,,,,Sales,No,2022,3.8,60169.82,False
565,Female,White,60,,,,,IT,No,2023,4.05,62174.41,True
566,Male,White,41,,,,,Finance,No,2021,3.71,56174.58,False
567,Female,Asian,45,,,,,Sales,No,2021,4.03,53979.15,True
568,Male,White,37,,,,,Finance,No,2023,3.44,47472.64,False
569,Male,Asian,27,,,,,IT,No,2022,2.55,47826.58,False
570,Male,White,26,,,,,IT,No,2022,4.35,60765.32,False
571,Male,Middle Eastern,44,,,,,Operations,No,2021,3.03,50844.42,False
572,Female,White,39,,,,,Marketing,No,2022,2.75,52830.76,False
573,Male,White,36,,,,,Sales,No,2020,3.36,62541.11,True
574,Male,White,30,,,,,Sales,Yes,2021,2.77,71033.94,False
575,Male,White,34,,,,,Marketing,No,2022,3.17,79238.86,True
576,Female,White,55,,,,,Sales,No,2021,3.78,53399.78,True
577,Female,Asian,36,,,,,Sales,No,2020,3.78,70402.0,False
578,Male,Asian,28,,,,,Marketing,No,2021,2.78,71171.25,False
579,Female,Asian,43,,,,,HR,No,2021,3.11,60080.85,False
580,Female,Black,27,,,,,Sales,No,2021,4.36,55728.32,False
581,Female,White,54,,,,,Marketing,No,2021,3.9,64203.87,False
582,Male,White,32,,,,,IT,No,2020,5.0,82805.77,False
583,Prefer not to say,Latin,35,,,,,IT,No,2023,4.44,83353.69,False
584,Male,White,43,,,,,Finance,No,2021,4.42,85024.2,False
585,Male,White,58,,,,,Operations,No,2021,2.39,65619.9,False
586,Female,White,38,,,,,Finance,No,2022,4.11,67458.55,False
587,Male,White,51,,,,,Sales,No,2021,3.46,85153.2,False
588,Prefer not to say,Black,26,,,,,Finance,No,2022,3.06,50079.83,False
589,Male,White,64,,,,,Finance,No,2023,3.63,60223.75,False
590,Male,Asian,37,,,,,Finance,No,2020,4.26,58716.49,False
591,Female,White,59,,,,,Sales,No,2020,3.9,72214.46,True
592,Male,White,33,,,,,Marketing,No,2023,2.8,78727.58,False
593,Male,Asian,29,,,,,IT,No,2020,4.09,55383.33,False
594,Female,White,38,,,,,Marketing,No,2023,2.99,38981.19,False
595,Male,White,50,,,,,Marketing,No,2023,3.67,68692.76,False
596,Male,White,29,,,,,IT,No,2023,3.26,51225.26,False
597,Female,Black,36,,,,,Sales,Yes,2020,3.32,35314.99,False
598,Male,Asian,33,,,,,Marketing,No,2022,4.11,41437.73,True
599,Male,White,44,,,,,Sales,No,2023,2.67,69895.72,False
600,Female,White,45,,,,,Finance,No,2021,5.0,78582.32,False
601,Male,White,38,,,,,Marketing,No,2020,2.04,65583.42,True
602,Male,White,41,,,,,Operations,No,2023,3.02,68170.71,False
603,Male,White,63,,,,,Operations,Yes,2023,3.8,82743.42,False
604,Male,White,56,,,,,Marketing,No,2021,3.97,41833.18,False
605,Male,White,38,,,,,Operations,No,2022,3.42,72802.65,False
606,Male,White,27,,,,,Operations,No,2022,3.45,64826.15,False
607,Female,Latin,28,,,,,Operations,No,2022,3.83,67611.59,False
608,Male,White,60,,,,,Sales,No,2023,3.32,57747.74,False
609,Female,White,32,,,,,Finance,No,2023,4.61,48512.47,True
610,Female,Prefer not to say,39,,,,,Finance,Yes,2023,4.17,61739.02,False
611,Male,Middle Eastern,32,,,,,Operations,No,2020,4.2,89737.87,True
612,Female,White,61,,,,,RD,No,2021,2.73,71680.56,False
613,Female,Asian,31,,,,,HR,No,2023,3.44,47514.46,False
614,Male,White,27,,,,,IT,No,2021,3.26,44885.42,True
615,Male,White,35,,,,,IT,No,2021,2.7,39768.99,False
616,Female,White,63,,,,,Finance,No,2022,3.79,77962.17,False
617,Male,White,42,,,,,IT,No,2020,3.07,50673.77,False
618,Female,Asian,32,,,,,Marketing,No,2023,4.02,49777.12,False
619,Male,White,34,,,,,IT,No,2022,2.64,84818.17,False
620,Female,White,28,,,,,IT,No,2022,4.88,37528.16,True
621,Male,White,37,,,,,Sales,No,2023,2.78,87383.97,False
622,Female,Middle Eastern,31,,,,,Finance,Yes,2021,3.68,56299.76,False
623,Male,Black,35,,,,,Operations,No,2022,4.13,42994.13,False
624,Male,White,28,,,,,Sales,Yes,2021,3.04,61289.74,False
625,Female,White,36,,,,,Sales,No,2020,4.18,49828.16,False
626,Female,Asian,59,,,,,Finance,No,2021,2.52,59294.98,True
627,Prefer not to say,White,39,,,,,Finance,No,2020,4.66,55278.01,False
628,Male,White,27,,,,,Sales,No,2021,3.51,36325.37,True
629,Female,White,42,,,,,Marketing,Yes,2022,3.02,56756.24,False
630,Male,Asian,49,,,,,Sales,No,2022,3.26,40186.64,False
631,Male,White,39,,,,,HR,No,2020,4.15,68064.8,False
632,Male,White,38,,,,,Marketing,No,2023,3.03,47193.05,False
633,Female,White,32,,,,,HR,No,2020,2.9,53065.42,False
634,Male,White,30,,,,,Marketing,No,2020,3.32,67738.82,False
635,Male,Black,26,,,,,Sales,No,2021,2.56,55631.81,False
636,Male,White,34,,,,,HR,Yes,2021,4.96,68756.45,False
637,Male,Black,30,,,,,Operations,No,2020,3.05,67683.88,False
638,Female,White,36,,,,,HR,No,2022,4.17,43820.51,False
639,Male,Asian,42,,,,,Finance,No,2021,3.67,57630.63,False
640,Male,White,25,,,,,IT,No,2023,2.71,15057.44,False
641,Female,Asian,32,,,,,Marketing,Yes,2021,3.5,56891.88,False
642,Female,Asian,36,,,,,Operations,No,2021,4.13,50083.89,False
643,Male,White,30,,,,,Finance,No,2023,3.35,50248.25,False
644,Male,White,47,,,,,Sales,No,2020,4.45,69735.79,False
645,Male,White,41,,,,,IT,No,2023,4.32,82590.46,False
646,Female,Asian,27,,,,,IT,No,2020,4.24,47907.86,False
647,Male,White,50,,,,,Sales,No,2020,3.13,50827.78,False
648,Female,White,35,,,,,Sales,No,2020,2.64,62077.35,False
649,Female,Black,36,,,,,Sales,No,2023,3.01,37231.77,True
650,Female,Black,36,,,,,RD,No,2020,3.66,45618.06,False
651,Female,White,28,,,,,IT,No,2022,3.94,76669.15,False
652,Female,Asian,64,,,,,Sales,No,2023,1.76,54592.27,True
653,Male,White,27,,,,,IT,No,2022,3.49,36808.0,False
654,Male,White,27,,,,,IT,No,2020,3.63,38045.13,False
655,Male,White,47,,,,,IT,No,2021,3.28,67431.29,False
656,Female,White,26,,,,,Sales,No,2020,4.53,71700.99,False
657,Male,White,35,,,,,IT,Yes,2022,3.84,40735.68,False
658,Male,Middle Eastern,32,,,,,IT,No,2022,4.55,71745.69,False
659,Male,White,36,,,,,Sales,No,2023,3.33,84955.15,False
660,Female,White,32,,,,,IT,No,2021,4.25,85852.45,True
661,Male,Black,32,,,,,IT,No,2023,4.81,62971.51,False
662,Male,White,48,,,,,Finance,No,2022,4.55,72602.04,False
663,Male,White,26,,,,,Finance,No,2020,2.63,33002.23,False
664,Female,White,31,,,,,Finance,No,2021,3.3,88776.59,False
665,Male,White,45,,,,,Marketing,No,2020,3.22,56367.65,False
666,Male,White,45,,,,,IT,No,2020,3.89,50997.93,True
667,Male,White,45,,,,,IT,No,2021,4.05,61171.91,False
668,Prefer not to say,White,41,,,,,Marketing,No,2023,2.83,87675.1,False
669,Prefer not to say,White,41,,,,,IT,No,2020,3.55,98120.69,False
670,Male,Asian,30,,,,,Finance,No,2022,1.88,60193.02,True
671,Female,White,58,,,,,Sales,No,2020,4.65,73573.56,False
672,Male,White,33,,,,,Operations,No,2021,3.09,65648.06,False
673,Male,White,31,,,,,IT,No,2021,3.54,49433.07,False
674,Male,Black,42,,,,,HR,No,2021,3.25,78436.04,True
675,Male,White,32,,,,,IT,No,2023,4.42,55668.09,False
676,Female,White,40,,,,,Finance,No,2020,1.23,80990.32,True
677,Female,Asian,41,,,,,HR,No,2023,3.49,69947.88,False
678,Male,White,36,,,,,HR,No,2023,3.42,74210.54,False
679,Male,White,52,,,,,Finance,No,2021,3.14,92434.62,False
680,Male,White,39,,,,,Sales,No,2021,4.88,98485.19,False
681,Male,White,42,,,,,Finance,No,2023,2.79,62371.35,True
682,Male,Asian,53,,,,,HR,No,2020,4.12,47581.28,False
683,Male,White,61,,,,,HR,No,2022,3.79,37035.95,False
684,Male,White,31,,,,,Operations,No,2023,4.51,98670.23,False
685,Male,Asian,32,,,,,Marketing,No,2020,2.97,52564.29,True
686,Female,White,26,,,,,Finance,No,2021,2.91,75463.51,False
687,Male,White,46,,,,,Sales,No,2021,4.38,53881.17,False
688,Male,White,27,,,,,Marketing,No,2020,3.84,88073.98,False
689,Male,Black,30,,,,,Marketing,No,2022,2.26,49048.41,False
690,Male,White,38,,,,,Marketing,No,2021,3.07,47124.21,False
691,Male,White,34,,,,,IT,No,2021,3.81,61872.4,True
692,Male,Asian,41,,,,,Sales,Yes,2021,4.17,51321.03,False
693,Female,Black,27,,,,,Finance,No,2020,2.96,61226.04,True
694,Male,Middle Eastern,24,,,,,Sales,No,2023,1.17,64229.08,False
695,Male,Asian,30,,,,,IT,No,2021,3.92,66973.98,False
696,Female,Asian,37,,,,,Sales,No,2023,2.52,50205.51,False
697,Male,White,40,,,,,HR,No,2022,1.89,55023.39,False
698,Male,White,28,,,,,IT,No,2021,1.23,56246.59,False
699,Male,Asian,58,,,,,HR,No,2021,4.15,86106.67,False
700,Male,White,34,,,,,Marketing,No,2022,3.6,68377.56,False
701,Other,Asian,47,,,,,Marketing,No,2021,3.32,31719.21,False
702,Male,Asian,55,,,,,Sales,No,2023,4.61,51477.18,False
703,Female,Middle Eastern,57,,,,,Operations,Yes,2020,4.01,61136.75,False
704,Female,Asian,39,,,,,IT,No,2023,4.79,76739.86,False
705,Male,White,33,,,,,Sales,No,2020,2.39,80430.48,False
706,Female,White,38,,,,,HR,No,2020,3.47,47080.29,False
707,Male,White,37,,,,,Sales,No,2023,2.21,101275.34,False
708,Male,White,43,,,,,HR,No,2023,3.32,64532.59,False
709,Female,White,40,,,,,Operations,No,2023,3.3,76999.35,False
710,Male,White,27,,,,,Finance,No,2023,4.0,47674.87,False
711,Female,Other,53,,,,,HR,No,2022,3.54,26705.35,True
712,Male,Asian,30,,,,,Marketing,No,2021,4.0,39486.17,True
713,Male,White,27,,,,,Operations,No,2020,4.06,16245.0,False
714,Male,Asian,44,,,,,Marketing,No,2023,5.0,87013.21,False
715,Female,Asian,55,,,,,Sales,No,2023,3.25,56484.5,True
716,Transgender,White,51,,,,,IT,No,2023,2.75,51130.34,False
717,Male,White,34,,,,,IT,No,2022,3.7,71789.36,False
718,Male,White,34,,,,,Marketing,No,2023,2.86,67840.01,False
719,Female,White,45,,,,,Finance,No,2023,4.69,68368.88,False
720,Male,White,25,,,,,Finance,No,2023,3.27,83142.97,False
721,Prefer not to say,White,31,,,,,Sales,No,2021,3.05,60651.18,False
722,Female,Asian,42,,,,,Marketing,No,2022,3.12,42892.4,False
723,Male,White,30,,,,,Marketing,No,2023,4.07,77416.63,False
724,Male,Asian,28,,,,,Sales,No,2020,3.37,69331.49,False
725,Male,White,34,,,,,Marketing,No,2020,2.99,66511.04,False
726,Female,Asian,31,,,,,IT,No,2020,4.83,80865.22,False
727,Male,White,25,,,,,Marketing,No,2022,2.82,58432.67,False
728,Female,Asian,30,,,,,IT,No,2022,3.53,42643.76,False
729,Male,Prefer not to say,54,,,,,Sales,No,2020,4.02,71271.37,False
730,Male,Asian,36,,,,,IT,No,2023,2.19,49388.34,False
731,Male,White,43,,,,,Sales,No,2022,3.88,72432.75,True
732,Male,Asian,25,,,,,Sales,No,2020,2.66,47254.39,False
733,Female,Asian,49,,,,,Marketing,No,2020,4.16,48848.99,True
734,Other,White,38,,,,,Operations,No,2023,2.73,93362.61,False
735,Male,White,36,,,,,IT,No,2021,4.05,58916.19,False
736,Female,Asian,29,,,,,IT,Yes,2022,4.38,43898.26,False
737,Female,White,43,,,,,RD,Yes,2023,4.19,75955.37,False
738,Male,Black,37,,,,,IT,No,2020,3.7,44310.93,False
739,Female,White,28,,,,,Sales,No,2020,3.31,50237.38,False
740,Male,White,36,,,,,Sales,No,2023,3.04,73648.42,False
741,Male,White,43,,,,,IT,No,2022,4.68,79076.17,False
742,Male,Asian,42,,,,,Finance,No,2021,2.94,74976.43,False
743,Male,White,44,,,,,Marketing,No,2021,2.67,53791.67,False
744,Male,White,42,,,,,HR,No,2020,4.03,73940.13,False
745,Female,White,38,,,,,Sales,No,2022,2.86,53367.71,False
746,Male,White,34,,,,,RD,No,2021,2.74,55915.17,False
747,Female,White,45,,,,,Operations,No,2022,2.35,76404.34,True
748,Male,White,53,,,,,Sales,No,2022,3.11,56756.68,False
749,Male,White,40,,,,,Operations,No,2020,3.43,69173.07,False
750,Male,White,45,,,,,Sales,No,2021,3.69,67333.69,False
751,Female,Black,32,,,,,HR,No,2023,4.26,40521.23,False
752,Female,White,40,,,,,Finance,No,2020,3.92,73132.08,False
753,Female,White,52,,,,,IT,No,2021,3.35,67531.88,True
754,Female,White,39,,,,,HR,No,2021,3.34,32389.19,False
755,Male,White,39,,,,,Sales,No,2021,3.91,69161.32,False
756,Male,Asian,38,,,,,Finance,No,2021,4.52,48064.86,False
757,Female,White,35,,,,,Finance,No,2021,3.6,74939.64,False
758,Female,White,47,,,,,IT,No,2022,3.12,39853.48,False
759,Non-binary/non-conforming,Black,42,,,,,Finance,No,2020,2.71,53687.56,False
760,Male,Middle Eastern,27,,,,,Marketing,No,2022,2.34,70430.37,False
761,Male,White,28,,,,,Sales,No,2023,4.03,65815.1,False
762,Female,White,53,,,,,RD,No,2021,3.96,70328.82,False
763,Female,White,27,,,,,IT,No,2020,3.96,38845.78,False
764,Male,White,32,,,,,HR,No,2021,3.4,89778.72,True
765,Female,White,36,,,,,Marketing,No,2020,4.63,67047.0,False
766,Male,White,35,,,,,IT,No,2022,3.11,85395.77,False
767,Prefer not to say,White,39,,,,,HR,No,2020,4.26,78113.6,False
768,Male,White,32,,,,,Finance,No,2023,3.47,64825.85,False
769,Female,White,44,,,,,RD,No,2023,3.01,42078.06,False
770,Female,White,33,,,,,Sales,No,2020,3.97,52022.97,False
771,Male,Other,32,,,,,Sales,No,2020,3.83,88843.45,False
772,Male,White,57,,,,,Finance,Yes,2020,3.79,85781.57,False
773,Female,White,28,,,,,HR,No,2020,3.57,51249.52,False
774,Male,Asian,31,,,,,IT,No,2023,3.47,20452.89,False
